openDate,うるま市,三重県,中部保健所管内,京都府,佐賀県,八重山保健所管内,兵庫県,北海道,北部保健所管内,千葉県,南城市,南部保健所管内,名護市,和歌山県,埼玉県,大分県,大阪府,奈良県,宜野湾市,宮古保健所管内,宮古島市,宮城県,宮崎県,山口県,山形県,山梨県,岐阜県,岡山県,島根県,広島県,愛知県,新潟県,東京都,栃木県,沖縄市,浦添市,滋賀県,熊本県,石垣市,石川県,確認中,神奈川県,福井県,福岡県,福島県,秋田県,糸満市,群馬県,茨城県,豊見城市,那覇市,長崎県,静岡県,非公表,香川県,高知県,鹿児島県,沖縄本島,宮古諸島,八重山諸島,全体
2020-12-23,1,0,1,0,0,0,0,0,2,0,4,2,3,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,1,0,0,0,0,0,0,0,1,0,0,2,7,0,0,0,0,0,0,33,1,1,35
2020-12-24,2,0,1,0,0,0,0,0,15,0,1,2,5,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,2,0,1,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,38,6,2,48
2020-12-25,1,0,3,0,0,0,0,0,1,0,1,3,2,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,3,11,0,0,0,0,0,0,29,11,1,41
2020-12-26,0,0,5,0,0,0,0,0,0,0,1,5,7,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,32,2,2,36
2020-12-27,0,0,2,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,1,2,0,0,0,12,0,0,0,0,0,0,29,0,0,30
2020-12-28,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,13,2,2,21
2020-12-29,2,0,7,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,3,0,0,1,9,0,0,0,0,0,0,32,2,4,38
2020-12-30,0,0,3,0,0,0,1,0,0,0,0,3,2,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,12,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,25,2,7,47
2020-12-31,0,0,3,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,0,7,0,0,1,0,0,0,0,1,0,0,1,20,0,0,0,0,0,0,49,1,7,58
2021-01-01,0,0,7,0,0,0,0,0,3,0,1,2,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,44,0,4,48
2021-01-02,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,9,2,0,12
2021-01-03,2,0,2,0,0,0,0,0,2,1,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,20,0,0,27
2021-01-04,0,0,1,0,0,0,0,0,1,0,1,1,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,5,0,0,0,0,0,0,0,1,0,0,2,5,0,0,0,0,0,0,30,1,5,36
2021-01-05,2,0,4,0,0,0,0,0,1,0,2,4,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,7,0,0,1,0,0,0,0,1,0,0,2,16,0,0,0,0,0,0,45,0,7,53
2021-01-06,5,0,5,0,0,0,0,0,0,0,5,6,11,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,9,4,0,0,4,0,0,1,0,0,0,0,2,0,0,2,9,0,0,0,0,0,0,62,4,4,72
2021-01-07,3,0,12,0,0,0,0,0,0,0,3,4,5,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,2,0,0,5,0,0,0,0,1,0,0,4,0,0,5,11,0,0,0,0,0,0,58,0,5,66
2021-01-08,4,0,9,0,0,0,0,0,2,0,5,9,6,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,3,4,0,0,5,0,0,2,0,0,0,0,3,0,0,1,23,0,0,0,0,0,0,71,2,5,82
2021-01-09,0,0,3,0,0,0,0,0,0,0,0,7,6,0,0,0,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,11,5,0,0,2,0,0,1,0,0,0,0,0,0,0,6,21,0,0,0,0,0,0,64,1,2,70
2021-01-10,2,0,1,0,0,0,0,0,0,0,2,8,1,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,0,0,3,0,0,0,0,0,0,0,5,0,0,1,26,0,0,0,0,0,0,67,4,3,74
2021-01-11,1,0,1,0,0,0,0,0,0,0,1,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,2,0,0,0,0,0,0,0,0,0,0,1,18,0,0,0,0,0,0,39,0,2,41
2021-01-12,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,22,1,4,27
2021-01-13,1,0,5,0,0,0,0,0,0,0,1,5,6,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,5,0,0,0,0,0,0,0,6,0,0,3,11,0,0,0,0,0,0,55,6,5,66
2021-01-14,6,0,3,0,0,0,0,0,0,0,4,12,4,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,2,0,0,0,0,0,0,0,8,0,0,3,12,0,0,0,0,0,0,66,2,2,70
2021-01-15,4,0,2,0,0,0,0,0,2,0,2,5,5,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,4,0,0,0,0,0,0,0,8,0,0,0,25,0,0,0,0,0,0,66,3,4,73
2021-01-16,5,0,7,0,0,0,0,0,1,0,5,6,6,0,0,0,1,0,7,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,3,17,0,0,4,0,0,0,0,1,0,0,10,0,0,3,46,0,0,0,0,0,0,116,4,4,129
2021-01-17,12,0,5,0,0,0,0,0,0,1,6,10,1,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,0,1,0,0,0,0,0,0,0,16,0,0,2,15,0,0,0,0,0,0,81,6,1,89
2021-01-18,3,0,4,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,3,0,11,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,4,0,0,1,22,0,0,0,0,0,0,55,11,0,67
2021-01-19,10,0,3,0,0,0,0,0,0,0,3,5,5,0,0,0,0,0,7,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,0,0,3,0,0,0,0,0,0,0,8,0,0,8,37,0,0,0,0,0,0,105,5,3,113
2021-01-20,22,0,6,0,0,0,0,0,2,0,3,1,11,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5,0,0,4,0,0,0,0,1,0,0,5,0,0,4,18,0,0,0,0,1,0,99,6,4,111
2021-01-21,3,0,4,0,0,0,0,0,0,0,2,1,9,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,4,0,0,0,0,0,0,0,2,0,0,4,18,0,0,0,0,0,0,59,4,4,67
2021-01-22,11,0,0,0,0,0,0,0,0,0,1,4,13,0,0,0,0,0,1,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,8,13,0,0,0,0,0,0,0,0,0,0,6,0,0,5,31,0,0,0,0,0,0,93,9,0,103
2021-01-23,5,0,5,0,0,0,0,0,1,0,2,4,3,0,0,0,0,0,5,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,4,0,0,0,0,1,0,0,4,0,0,3,19,0,0,0,0,0,0,62,12,4,79
2021-01-24,7,0,4,0,0,0,0,0,1,0,2,1,5,0,0,0,0,0,3,0,13,0,0,0,0,0,0,0,0,0,1,0,0,0,6,5,0,0,3,0,0,0,0,0,0,0,5,0,0,4,16,0,0,0,0,0,0,59,13,3,76
2021-01-25,0,0,1,0,0,0,1,0,0,0,1,3,2,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,1,0,0,0,0,0,0,0,2,0,0,4,14,0,0,0,0,0,0,34,5,1,41
2021-01-26,3,0,1,0,0,0,0,0,1,0,2,3,7,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,1,0,6,7,0,0,1,0,0,0,0,0,0,0,3,0,0,5,10,0,0,0,0,0,0,48,34,1,84
2021-01-27,10,0,8,0,0,0,0,0,2,0,1,4,8,0,0,0,0,0,5,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,0,0,3,0,0,0,0,0,0,0,8,0,0,18,14,0,0,0,0,0,0,95,33,3,131
2021-01-28,5,0,7,0,0,0,0,0,0,0,2,2,8,0,0,0,0,0,7,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0,0,1,0,0,0,0,0,0,0,2,0,0,2,13,0,0,0,0,0,0,60,35,1,96
2021-01-29,1,0,3,0,0,0,0,0,0,1,1,5,7,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,4,0,0,0,0,0,0,0,3,0,0,3,15,0,0,0,0,0,0,47,11,4,63
2021-01-30,20,0,7,0,0,0,0,0,1,0,1,3,3,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,0,0,0,0,0,0,0,0,0,0,4,0,0,2,11,0,0,0,0,0,0,72,4,0,76
2021-01-31,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,4,0,13,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,24,13,0,39
2021-02-01,0,0,3,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,22,13,0,35
2021-02-02,0,0,2,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,1,0,0,3,10,0,0,0,0,0,0,41,5,0,46
2021-02-03,5,0,2,0,0,0,0,0,0,0,1,3,10,0,0,0,0,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,2,0,0,6,10,0,0,0,0,0,0,51,8,0,59
2021-02-04,9,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,6,17,0,0,0,0,0,0,55,3,0,58
2021-02-05,3,0,2,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,39,2,0,41
2021-02-06,3,0,3,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0,0,0,0,0,0,29,3,0,32
2021-02-07,2,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,24,3,0,27
2021-02-08,2,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,0,0,40,0,0,40
2021-02-09,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,18,0,0,19
2021-02-10,5,0,1,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,25,2,0,27
2021-02-11,2,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,16,0,0,16
2021-02-12,1,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,15,0,0,16
2021-02-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,5,0,0,0,0,0,0,11,0,0,11
2021-02-14,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,4,0,0,1,2,0,0,0,0,0,0,18,0,0,18
2021-02-15,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,5
2021-02-16,5,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,13,0,0,13
2021-02-17,3,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,9,0,0,0,0,0,0,20,0,0,20
2021-02-18,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,17,0,0,17
2021-02-19,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,18,0,0,18
2021-02-20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,12,0,0,13
2021-02-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,7,0,0,7
2021-02-22,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,10,0,0,10
2021-02-23,3,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,15,0,1,17
2021-02-24,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,12,0,0,12
2021-02-25,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,15,0,0,15
2021-02-26,1,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,21,0,0,23
2021-02-27,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,2,0,0,0,9,0,0,0,0,0,0,18,0,0,19
2021-02-28,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,15,0,0,15
2021-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,7,0,0,7
2021-03-02,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,16,0,0,17
2021-03-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,18,0,0,18
2021-03-04,0,0,2,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15,0,0,0,0,0,0,27,0,0,28
2021-03-05,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,13,0,0,13
2021-03-06,0,0,3,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,27,0,0,27
2021-03-07,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,18,0,0,18
2021-03-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,7,0,0,7
2021-03-09,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,2,7,0,0,0,0,0,0,22,0,0,22
2021-03-10,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,26,0,0,26
2021-03-11,6,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,28,0,1,29
2021-03-12,2,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,1,0,0,0,0,1,0,0,3,0,0,1,9,0,0,0,0,0,0,36,0,1,38
2021-03-13,2,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,29,0,0,30
2021-03-14,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,18,0,0,23
2021-03-15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,15,0,1,16
2021-03-16,2,0,2,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,27,0,0,27
2021-03-17,0,1,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,4,0,0,0,0,0,0,0,0,0,0,2,13,0,0,0,0,0,0,28,1,4,35
2021-03-18,1,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,2,0,0,0,0,0,0,0,1,0,0,1,17,0,0,0,0,0,0,40,1,2,43
2021-03-19,2,0,9,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,2,15,0,0,0,0,0,0,42,0,1,44
2021-03-20,3,0,4,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,0,0,1,0,1,0,0,0,0,0,1,0,0,0,18,0,0,0,0,0,0,63,0,1,65
2021-03-21,0,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,22,0,1,24
2021-03-22,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,16,1,0,18
2021-03-23,4,0,12,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0,0,0,0,0,0,0,0,0,0,5,0,0,4,14,0,0,0,0,0,0,74,1,0,75
2021-03-24,2,0,8,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,0,0,0,0,0,0,0,0,2,0,0,2,20,0,0,0,0,0,0,68,0,0,68
2021-03-25,3,0,13,0,0,0,0,0,1,0,2,3,1,0,0,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10,0,0,0,0,0,0,0,0,0,0,7,0,0,0,15,0,0,0,0,0,0,76,1,0,77
2021-03-26,4,0,9,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,12,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,0,0,0,0,0,0,0,0,0,0,5,0,0,7,17,0,0,0,0,0,0,85,3,0,88
2021-03-27,7,0,5,0,0,0,0,0,0,0,2,9,0,0,0,0,1,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,0,0,0,0,0,0,0,0,0,0,2,0,0,1,37,0,0,0,0,0,0,96,1,0,98
2021-03-28,3,0,12,0,0,0,0,0,0,0,3,4,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,0,0,2,0,0,0,0,0,0,0,2,0,0,2,21,0,0,0,0,0,0,65,0,2,68
2021-03-29,1,0,3,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,0,0,0,0,0,0,41,1,0,42
2021-03-30,2,0,7,0,0,0,0,0,0,0,2,9,2,0,0,0,0,0,10,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,2,20,0,0,0,0,0,0,0,0,0,0,5,0,0,4,21,0,0,0,0,0,0,84,2,0,87
2021-03-31,6,0,10,0,0,0,0,0,0,0,2,8,3,0,0,0,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,0,0,2,0,0,0,0,0,0,0,8,0,0,11,29,0,0,0,0,0,0,108,1,2,111
2021-04-01,7,0,6,1,0,0,0,0,0,0,1,9,2,0,0,0,0,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,4,0,0,8,16,0,0,0,0,0,0,91,1,0,93
2021-04-02,3,0,11,0,0,0,0,0,0,0,2,7,6,0,0,0,0,0,13,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,0,0,0,0,0,0,0,0,0,0,9,0,0,5,21,0,0,0,0,0,0,100,2,0,102
2021-04-03,9,0,13,0,0,0,0,0,1,0,0,9,4,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,13,12,0,0,0,0,0,0,0,0,0,0,7,0,0,8,33,0,0,0,0,0,0,115,2,0,117
2021-04-04,2,0,16,0,0,0,0,0,0,0,1,8,2,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,11,17,0,0,1,0,0,0,0,0,0,0,3,0,0,3,25,0,0,0,0,0,0,92,3,1,96
2021-04-05,0,0,0,0,0,0,0,0,0,0,2,4,1,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7,24,0,0,0,0,0,0,47,3,0,50
2021-04-06,5,0,8,0,0,0,0,0,2,0,1,16,9,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,0,0,1,0,0,0,0,0,0,0,2,0,0,4,27,0,0,0,0,0,0,94,2,1,97
